id_user,id_business,review_rating,review_date,id,year,processed_text,sentiment
177350,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-12-01 00:11:06.000,14388,2017,upscale twist normal fare pay disneyness low key atmosphere healthy bourbon selection,POSITIVE
177351,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-01-17 22:22:39.121,14389,2018,good beer saw brisket looked heavenly,POSITIVE
177352,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-05-18 15:36:09.182,14390,2017,good bbq place disney spring pulled pork sandwich great florida microbrews tap typical disney spring price,POSITIVE
177353,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-01-28 18:16:58.282,14391,2018,really busy today good food remember disney spring little pricier,POSITIVE
177354,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-01-23 00:29:17.109,14392,2018,way way better expecting bbq joint disney spring,NEGATIVE
177355,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-03-13 20:23:50.715,14393,2018,really good three starter great deal,POSITIVE
177356,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-04-20 18:22:52.310,14394,2019,tasty,POSITIVE
177357,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2018-01-11 03:54:38.667,14395,2018,good food wheelchair freindly,POSITIVE
177358,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-03-22 01:02:43.694,14396,2018,pretty good disney bbq place run orlando local restauranteur also operate ravenous pig winter park fl,POSITIVE
177359,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-12-28 21:40:29.303,14397,2018,god place good enough food price high,POSITIVE
177360,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-04-03 19:54:12.976,14398,2019,first time today impressed,POSITIVE
177361,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-04-02 20:15:28.545,14399,2018,good service love food,POSITIVE
177362,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-02-10 01:55:54.763,14400,2018,place good barbecue know order place came crowded full people brings cool atmosphere ordered butcher plate two someone here personal opinion meal rib butcher plate seriously small like size middle finger small tasted good enuf pork shoulder amazing juicy tasty way chicken dry didnt taste bad though keto diet tldr full fat protein carbs butcher plate come lot carbs cole slaw two cornbread muffin come butcher plate despite saying menu cause less meat butcher plate deal probably plate fried cauliflower barbecued cauliflower despite menu saying sure oil use fry keto diet remember get petinias carb killer willing give star review based alone manager saved day kind understanding talked manager helped fix problem quickly saved trip awesome bbq pork shoulder wouldnt really touch anything else keto tip salad eggsbaconetc ask remove corncroutons replace dressing ranch custom made ranch dressing got awesome keto salad tend hide carbs seemingly keto friendly dish watch menu like hawk water vending machine get water cup go soda vending machine get water really cold good good bbq,NEGATIVE
177363,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-11-20 22:57:31.511,14401,2017,thoroughly enjoyed thought well worth price disney resturant,POSITIVE
177364,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-11-09 18:52:44.243,14402,2017,enjoyed beer didnt try food smell great,POSITIVE
177365,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-07-08 22:48:44.516,14403,2017,good food service fun place,POSITIVE
177366,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-05-13 23:42:35.242,14404,2019,went use bathroom saw pretty nice place,POSITIVE
177367,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-06-13 00:07:54.377,14405,2017,great food hard find seat great place kid,POSITIVE
177368,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-11-10 22:19:52.192,14406,2018,nice craft beer selection pitcher,POSITIVE
177369,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-01-06 21:19:55.513,14407,2018,trendy restaurant good selection sandwich,POSITIVE
177370,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-09-29 00:05:27.276,14408,2017,boyfriend sat bar drink waiting mom dinner u drive little longer thought left ordered hop salt pretzel omg soo good two smallishmediumish sized pretzel beer cheese ipa mustard didnt try mustard pretzel cheese amazing good taste good texture cheese didnt overwhelming beer taste end bf wishing came wish grabbed picture share guy ate fast also add amazing service two woman bar dana roxann nice going get table mom get decided stay eat mention didnt wanna wait till ate actual dinner share review,NEGATIVE
177371,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-04-15 18:16:00.641,14409,2018,sampler enough people share brisket awesome,POSITIVE
177372,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2018-04-15 20:24:47.108,14410,2018,huge assortment food choose chicken overcooked,NEGATIVE
177373,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-12-24 17:30:29.459,14411,2017,absolutely great food service,POSITIVE
177374,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-05-29 19:56:08.737,14412,2018,great food great price,POSITIVE
177375,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2020-05-30 05:52:01.111,14413,2020,great food variety option gluten dairy free option,POSITIVE
177376,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-02-27 18:08:38.045,14414,2018,excellent bbq place inside disney spring,POSITIVE
177377,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-06-27 11:40:11.754,14415,2019,great place eat,POSITIVE
177378,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-08-24 13:50:44.787,14416,2018,good hectic atmosphere,POSITIVE
177379,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2019-04-14 17:42:06.276,14417,2019,fire food pricy,NEGATIVE
177380,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-03-25 01:43:50.983,14418,2018,great food fast service,POSITIVE
177381,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-03-15 00:04:32.337,14419,2018,delicious barbeque good beer selection,POSITIVE
177382,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-03-24 02:26:42.363,14420,2018,recommended eats whenever visit disney,POSITIVE
177383,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-08-05 21:47:17.825,14421,2017,fabulous smoked meat awesome selection bourbon,POSITIVE
177384,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-02-03 18:04:43.042,14422,2019,amazing food great service outstanding,POSITIVE
177385,0x88dd7f814e3add7b:0xa52184b9c4dea86c,1,2017-04-24 19:53:46.120,14423,2017,food awful brussel sprout werent trimmed brisket sandwich fat thick fat told server didnt care return,NEGATIVE
177386,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-05-05 17:51:49.935,14424,2018,busy fast friendly delicious,POSITIVE
177387,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-03-17 18:15:14.524,14425,2019,place good,POSITIVE
177388,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-01-09 18:22:25.062,14426,2018,excellent pork option food served quickly,POSITIVE
177389,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-12 00:05:46.481,14427,2019,good portion amazing flavor,POSITIVE
177390,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-08-24 02:01:42.196,14428,2019,nice place,POSITIVE
177391,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-18 13:08:23.420,14429,2019,didnt food drink selection point,NEGATIVE
177392,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-11-13 01:57:30.007,14430,2018,great food better whiskey,POSITIVE
177393,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2019-07-07 14:39:00.793,14431,2019,price high,POSITIVE
177394,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2017-08-01 18:21:32.593,14432,2017,beer good local airport pricing,POSITIVE
177395,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-06-04 22:59:45.775,14433,2019,live excited,POSITIVE
177396,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-09-04 20:36:58.374,14434,2017,cool good great,POSITIVE
177397,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-03-04 14:10:05.967,14435,2019,food delicious,POSITIVE
177398,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-01-22 05:09:54.780,14436,2018,gourmet bbq nuff said,NEGATIVE
177399,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-07-15 21:09:05.335,14437,2019,delish,NEGATIVE
177400,0x88dd7f814e3add7b:0xa52184b9c4dea86c,2,2019-01-03 20:24:16.212,14438,2019,price n dry food,NEGATIVE
177401,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-04-01 09:56:49.308,14439,2018,awesome place,POSITIVE
177402,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2019-01-08 11:01:37.208,14440,2019,ok place,POSITIVE
177403,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-14 15:37:15.076,14441,2019,yummy food,POSITIVE
177404,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-12-30 19:24:21.663,14442,2018,excellent food environment,POSITIVE
177405,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-02-13 19:27:48.275,14443,2019,yummy,POSITIVE
177406,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-16 03:16:14.162,14444,2019,yummy,POSITIVE
177407,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-12-31 15:52:13.483,14445,2018,great food,POSITIVE
177408,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-04-01 16:27:05.831,14446,2018,great menu,POSITIVE
177409,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2017-09-06 00:37:47.653,14447,2017,didnt like corn asked tip pay dont know worth tip,NEGATIVE
177410,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-28 22:51:04.693,14448,2019,excellent cant wait go back,POSITIVE
177411,0x88dd7f814e3add7b:0xa52184b9c4dea86c,2,2018-04-26 19:31:04.419,14449,2018,food cold expensive,NEGATIVE
177412,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-02-12 02:05:02.202,14450,2018,fantastic food,POSITIVE
177413,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-07-31 01:07:59.549,14451,2017,best pork orlando,POSITIVE
177414,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-03-02 05:12:18.904,14452,2018,went last trip kissimmee started rain way disney spring didnt need walk far parking garage worked perfectly,NEGATIVE
177415,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-01-17 03:48:55.021,14453,2018,really good food opinion overpriced,POSITIVE
177416,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2021-06-19 04:52:52.975,14454,2021,die eat feel like every time need food disney spring love going staff consistent every time come back smell guide disney spring,POSITIVE
177417,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2021-06-17 19:09:57.275,14455,2021,best barbecue orlando always good waited minute get tried sausage time surprisingly delicious,POSITIVE
177418,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2020-01-01 22:09:53.138,14456,2020,translated google wonderful almost everything smoked divine super cozy atmosphere well decorated great service chapter apart rib brisket delicious original maravilhoso quase tudo defumado e divino ambiente super aconchegante bem decorado timo atendimento captulo parte para costela e brisket deliciosos,POSITIVE
177419,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2021-01-20 21:56:48.838,14457,2021,translated google cesar salad pulled pork drooling original salada cesar com pulled pork de babar,NEGATIVE
177420,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-02-01 00:20:05.153,14458,2018,translated google good restaurant affordable lot choice employee efficient kind disney meal plan work snack original trs bon restaurant abordable beaucoup de choix le employ sont efficaces et gentils le plan repas de disney fonctionne avec un snack,NEGATIVE
177421,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2019-02-19 04:20:21.100,14459,2019,translated google excellent meat correct price original excellente viande prix correct,POSITIVE
177422,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2020-01-24 02:21:34.024,14460,2020,translated google discover true bbq flavor daughter manuela love daughter eduarda wife didnt like recommend original para descobrir verdadeiro sabor bbq eu e minha filha manuela adoramos ma minha filha eduarda e minha esposa curtiram recomendo,POSITIVE
177423,0x88dd7f814e3add7b:0xa52184b9c4dea86c,3,2021-01-20 17:27:11.524,14461,2021,translated google crowded expensive original muyyy lleno costoso,NEGATIVE
177424,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2020-07-30 15:25:14.647,14462,2020,translated google food really great original la comida e realmente genial,POSITIVE
177425,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2020-02-11 17:38:16.946,14463,2020,translated google bbb good pretty cheap abundant smoked portion excellent within ddp quick service unmissable stop disney spring original bbb bueno bonito barato porciones abundantes ahumados excelentes estn dentro del ddp como quick service imperdible parada en disney spring,NEGATIVE
177426,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-12-06 00:11:56.682,14464,2018,translated google delicious tasty chicken pork sandwich spectacular quite affordable price original todo muy delicioso el pollo muy sabroso el sanduche de cerdo fue espectacular los precios bastante accesibles,POSITIVE
177427,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-23 00:26:34.394,14465,2019,translated google excellent attention good dish good price visit original excelente atencin buenos plato buenos precios visitalo,POSITIVE
177428,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2018-07-16 03:22:22.520,14466,2018,translated google good place eat sandwich salad place nice good service abundant dish dish spicy spicy drink refill original buen lugar para comer sandwich ensaladas el lugar e agradable buena atencin plato abundantes los plato son picantes muy picantes tieene recarga de bebidas,POSITIVE
177429,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-10-19 22:36:04.871,14467,2018,translated google great place eat disney spring cobb salad rib delicious complaint side rib perfect strongly recommend go passing original un super endroit manger disney spring nous avon pris la salade cobb et le rib et ctait dlicieux rien redire le accompagnements de rib taient parfait je vous conseille vivement dy aller si vous te de passage la ba,POSITIVE
177430,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-01-24 02:59:42.888,14468,2018,translated google good place original muy buen lugar,NEGATIVE
177431,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-05-20 19:02:43.187,14469,2018,translated google rich even kid meal spicy original muy rico pero hasta el kid meal e picante,POSITIVE
177432,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-04-05 11:48:14.056,14470,2019,translated google good food bit expensive original la comida muy buena un poco caro,NEGATIVE
177433,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-09-18 02:26:25.100,14471,2017,translated google comparison southern pig sandwich best world original hay comparacin con el sndwich southern pig el mejor del mundo,NEGATIVE
177434,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2019-04-14 19:44:17.647,14472,2019,translated google interesting original interessante,POSITIVE
177435,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-06-21 17:27:41.585,14473,2019,translated google delicious potato excellent original riqusimo la papa son excelentes,POSITIVE
177436,0x88dd7f814e3add7b:0xa52184b9c4dea86c,4,2019-01-16 10:30:44.553,14474,2019,translated google worth original vale pena,POSITIVE
177437,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-12 17:17:15.653,14475,2019,translated google good tray share original buena bandeja para compartir,NEGATIVE
177438,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2019-01-30 01:04:32.660,14476,2019,translated google excellent original otimo,POSITIVE
177439,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2018-09-08 01:37:37.310,14477,2018,translated google spectacular original espectacular,POSITIVE
177440,0x88dd7f814e3add7b:0xa52184b9c4dea86c,5,2017-10-02 02:14:12.842,14478,2017,translated google uffffffg original uffffffg,NEGATIVE
185008,0x89b7de24ad558437:0xfc1687448d42c9a4,3,2015-12-23 17:39:14.795,14682,2015,delivery time terrible large menu crab cake pizza good,POSITIVE
350357,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2019-11-10 16:40:10.385,14683,2019,bar b chicken pizza funnel cake fry n garlic parmesan wing great,NEGATIVE
351402,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2019-11-07 21:22:01.729,14684,2019,slow service stale pizza,NEGATIVE
354755,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2019-08-11 01:22:32.909,14685,2019,steak quesadilla philly cheese steak pizza great,POSITIVE
358554,0x89b7de24ad558437:0xfc1687448d42c9a4,3,2016-12-25 16:40:15.258,14686,2016,pizza really good,POSITIVE
359305,0x89b7de24ad558437:0xfc1687448d42c9a4,2,2021-03-23 15:52:18.609,14687,2021,great pizza owner wont take coupon apps business address example buy one get one pizza coupon dining advantage wont accept wont even give reason wont pretty stingy,NEGATIVE
362874,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2012-09-15 02:29:23.093,14688,2012,best quesadilla ever,POSITIVE
367159,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2021-04-14 23:46:35.467,14689,2021,good sub,POSITIVE
367179,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2018-12-05 02:46:24.957,14690,2018,good food,POSITIVE
369057,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2020-04-19 14:37:23.630,14691,2020,ordered food yesterday delivery time minute food excellent cheesesteak sub lettuce tomato onion american cheese pepper best sub yearsthe choice food item endless definitely patronize,NEGATIVE
384169,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2021-02-24 23:41:42.175,14694,2021,thick short black hair found taking apart cheesesteak sub officially done ordering dump,NEGATIVE
384263,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2016-10-04 01:19:51.802,14695,2016,great pizza work,POSITIVE
388687,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2019-05-17 23:11:42.160,14697,2019,good food,POSITIVE
391659,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2021-03-30 08:59:55.773,14698,2021,great food great customer service going year still good,POSITIVE
391660,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2021-04-04 19:43:19.820,14699,2021,could use sauce wing delicious,POSITIVE
391661,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2020-05-30 22:43:25.680,14700,2020,picked food cashier wearing mask one helping pulled ring one next herleft mask mouth also driver going back near kitchen picking thing without glove mask im sure regulation going back,NEGATIVE
391662,0x89b7de24ad558437:0xfc1687448d42c9a4,3,2021-04-03 23:31:02.041,14701,2021,food hit spot,POSITIVE
391663,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2020-04-03 02:20:32.781,14702,2020,used good place gone wayyyy downhill favor order elsewhere,NEGATIVE
391664,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2020-08-01 00:35:10.572,14703,2020,ordered food pick first thing notice none employee wear mask cook doesnt wear glove wasnt even sure even pay food way pizza okay sub little soggy messy fan place,NEGATIVE
391665,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2018-01-30 02:11:07.551,14704,2018,service deteriorated lot past year last order messed fiasco get resolution time tried cooperative allow simply address giving right order resistant remedy situation make wait another minute get right order combative unable give refund ive enough im longer giving business im writing post im waiting two hour feed family would ask refund took phone call two week got refund last time nothing royal place,NEGATIVE
391666,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2019-08-31 23:52:15.364,14705,2019,pizza amazingly good kid love jumbo wing honey mustard gyro really yummy husband love steak cheese would high recommend place,POSITIVE
391667,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2018-03-26 13:35:02.148,14706,2018,ordered delivery pm monday receive order pm driver nice enough hurry food already minute late took bite run meeting wrap disgusting took bite threw away going meeting rest day soggy lettuce wilted wrap could hold weight steamed reason poor review due fact manager would even speak finally able call complain hour later wanted dig wrap trash return could give another one thank already time leave work day worst customer service ever received food delivery better place order columbia steer clear one,NEGATIVE
391668,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2016-01-15 03:39:38.175,14707,2016,pizza consistently good though time better others best part royal pizza clearly fresh made every time pizza get always bit different time good know theyre making frozen commercial dough time ive gotten slightly less awesome pizza would say pizza great time though cheesesteaks also particularly good wing best without breading opinion definitely tasty otherwise ive sampled ton stuff menu actually fairly extensive,POSITIVE
391669,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2018-12-25 17:36:24.852,14708,2018,good food good staff good service happy returning customer life placed pick order pm xmas eve surprised actually still open paying food noticed envelop attached food opened surprise xmas card business suprise,POSITIVE
391670,0x89b7de24ad558437:0xfc1687448d42c9a4,3,2012-11-25 00:29:42.123,14709,2012,pro nuclear sauce terrific chicken wing great pizza sauce flavor topping con pizza crust quite soggy though probably due long delivery took almost hour deliver live less min away avoid feta cheese taste texture disturbingly similar firm tofu shudder,NEGATIVE
391671,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2019-10-08 20:50:14.477,14710,2019,best cheese steak howard county,POSITIVE
391672,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2016-10-06 23:51:00.430,14711,2016,order chicken cheese steak white pizza cheese stick delicious consistent cheese steak get little mushy get onion overall would recommend,POSITIVE
391673,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2021-01-03 13:46:36.166,14712,2021,good quality food owner personable take pride business,POSITIVE
391674,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2015-11-20 19:36:28.508,14713,2015,ordered garlic flavored chicken wing blue cheese dressing soda hot chicken wing clearly order arrived hour late lacked crispy bite would normally expect additionally brought wrong soda dressing called complain requested rectify situation manager initially blamed ordering wrong item eventually told cant anything fix order wasnt mad call way treated vowed never order disappointment treated poorly even upset phone respectful treated way horrible,NEGATIVE
391675,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2019-07-10 22:57:44.971,14714,2019,cheese steak point come back next day,NEGATIVE
391676,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2018-10-11 18:40:40.495,14715,2018,weve ordering decade always friendly fast great pizza,POSITIVE
391677,0x89b7de24ad558437:0xfc1687448d42c9a4,1,2019-01-20 16:13:44.798,14716,2019,last two visit food wasnt prepared correctly wrong order occasion employee pay attention phone order,NEGATIVE
391678,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2019-04-17 12:40:25.611,14717,2019,amazing food price,POSITIVE
391679,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2018-10-24 19:23:29.636,14718,2018,best value money,POSITIVE
391680,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2017-01-19 05:05:59.863,14719,2017,favorite pizza area far,POSITIVE
391681,0x89b7de24ad558437:0xfc1687448d42c9a4,5,2018-12-23 16:51:03.981,14720,2018,place awesome,POSITIVE
391682,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2019-01-24 03:07:33.587,14721,2019,everything good,POSITIVE
391683,0x89b7de24ad558437:0xfc1687448d42c9a4,4,2019-01-25 05:47:03.492,14722,2019,favor wing,POSITIVE
104,0x88c2c7b99c626a85:0x47590eddf4226f5f,1,2021-04-10 23:06:50.303,14735,2021,would love try pizza calling twice hung ordered line getting confirmation order waiting minute go pick arrived order listed said pizza minute order really good first impression,POSITIVE
36164,0x88c2c7b99c626a85:0x47590eddf4226f5f,3,2021-06-07 22:59:16.694,14736,2021,pizza crust thin crunchy good sauce taste little bit salty there good amount cheese wing greasy didnt buffalo sauce one ordered gentleman counter super nice good customer service,POSITIVE
57145,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-03-13 02:29:08.011,14737,2021,love pizza,POSITIVE
106693,0x88c2c7b99c626a85:0x47590eddf4226f5f,2,2021-01-28 21:52:52.370,14738,2021,ok high hope cant get behind paying expensive pizza dough completely flaccid doughey limp bland instead crisp somewhat sturdy reminded one dreaded time ordered height pizza buffalo wing weird sauce dont know describe might give another chance hopefully work kink ill hampton lee eddie sam new world guy making regular stop sure,NEGATIVE
108172,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-05-16 15:07:14.031,14739,2021,ive ordered h periodically since opened pizza location havent disappointed crust perfect amount blend topping get good balance crust topping flavor bite price affordable also buy slice isnt always option pizza place seminole height keep great work,POSITIVE
108173,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-04-09 23:43:52.544,14740,2021,ordered first time delivery phone guy phone nice made certain order correct dough great flavor perfectly cooked everything great super fresh veggie great tasting sauce delivery guy nice hot first experience great id post pic opened eaten even thought next time,POSITIVE
108174,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-01-28 18:10:50.712,14741,2021,place amazing got margarita pizza phenomenal excited try new pizza place height,POSITIVE
108175,0x88c2c7b99c626a85:0x47590eddf4226f5f,1,2021-05-11 13:26:05.997,14742,2021,wing cooked ordered wanted plain wing sauce dry rub got breaded wing,NEGATIVE
108176,0x88c2c7b99c626a85:0x47590eddf4226f5f,4,2021-04-18 03:08:58.439,14743,2021,first visit new biz staff service friendly accommodating ordered philly steak flavor good moist prefer,POSITIVE
108177,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-02-17 10:55:32.960,14744,2021,pizza made colombian man supreme pizza deliciosa thank welcome neighborhood many slice,POSITIVE
108178,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-04-25 05:39:24.781,14745,2021,awesome pizza super fresh,POSITIVE
108179,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-06-12 23:15:00.657,14746,2021,good pizza even pizza maker legit italian dude making sauce dough scratch walked,POSITIVE
108180,0x88c2c7b99c626a85:0x47590eddf4226f5f,4,2021-06-11 22:52:45.461,14747,2021,likeable employee staff seemed genuinely friendly welcoming every time ive visited great pizza thickness texture perfect would easily five star prefer original pizza sauce recent change place small table always available since takeout order appear popular,POSITIVE
108181,0x88c2c7b99c626a85:0x47590eddf4226f5f,5,2021-05-19 15:10:36.014,14748,2021,translated google best super recommended greek pizza delicious fresh incredible attention original la mejor la pizza griega super recomendada deliciosa fresca una atencin increble,POSITIVE
108,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,5,2018-02-15 15:24:16.929,14749,2018,great service last night valentine day thanks allison return soon keep good work lure,POSITIVE
797,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,4,2016-11-20 15:51:11.674,14750,2016,great small plate quick service tasty choice food good sushi roll,POSITIVE
932,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,4,2021-04-25 17:12:50.987,14751,2021,going saturday make sure time wait isnt issue seated waitress came assisted u menu explained due high volume people food may take longer others totally understandable someone think manager constantly checking make sure everything fine issue reason star price portion felt little pushing well drink food still delicious excellent service,POSITIVE
3772,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,2,2017-04-17 20:26:42.984,14756,2017,telling boyfriend amazing place went one friday night packed still got sit bar service amazing bartender nice food amazing love place bf doesnt like going dt finally convinced go oh boy embarrassed even made reservation pm making sure near closing time ended canceling soon got since place empty probably easter sunday despite fact bartender warm nice polite couldnt care less presence customer wait water drink food order check apparently might place world two specialty flatbread come simple ingredient sushi roll almost empty restaurant sushi dessert cold like refrigerate overnight eat next day freshly made sushi salmon terrible tasting cant make sense came finished flatbread end two girl hanging side bar lost patience desperately wave someone could bring check tbn sitting bar got tried clarify glass wine ringed enough signed left dissapointed write review worked hospitality industry year close lot deal restaurant bar couple eat three time week part lifestyle since appreciate food service never tip less believe going somewhere dont get pay really something ignored,NEGATIVE
5331,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,4,2019-09-03 06:41:34.137,14757,2019,great food great service loud due ro lack acoustic dampening,POSITIVE
5490,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,4,2021-05-28 00:58:37.226,14760,2021,great place go roll great service reasonable price try mini bagel lox bacon avocado,POSITIVE
8937,0x88c2e1815f83ba9b:0x4dba601811c5d2d9,3,2017-07-09 14:04:50.458,14762,2017,didnt order food friend looked good service really slow came thursday night decent atmosphere though happy hour,NEGATIVE
